"idCaptura";"CPUPercent";"CPUFreq";"RAMTotal";"RAMDisponivel";"RAMPercentual";"DISKTotal";"DISKDisponivel";"DISKPercentual";"REDERecebida";"REDEEnviada";"PROCESSODesativado";"PROCESSOAtivos";"PROCESSOTotal";"dtHora"
467;11.9;2419.0;16889782272.0;6531280896.0;61.3;61.2;92928544768.0;61.2;359975;172992;7;242;249;"2025-03-31 14:06:03"
468;15.3;2419.0;16889782272.0;6531645440.0;61.3;61.2;92928544768.0;61.2;359996;172995;7;242;249;"2025-03-31 14:06:05"
469;15.0;2419.0;16889782272.0;6531665920.0;61.3;61.2;92928544768.0;61.2;360019;172997;7;242;249;"2025-03-31 14:06:07"
470;13.5;2419.0;16889782272.0;6532788224.0;61.3;61.2;92928544768.0;61.2;360044;173000;7;242;249;"2025-03-31 14:06:09"
471;11.2;2419.0;16889782272.0;6532395008.0;61.3;61.2;92928544768.0;61.2;360066;173001;7;242;249;"2025-03-31 14:06:11"
472;11.3;2419.0;16889782272.0;6533525504.0;61.3;61.2;92928544768.0;61.2;360091;173010;7;242;249;"2025-03-31 14:06:13"
473;13.6;2419.0;16889782272.0;6508519424.0;61.5;61.2;92928544768.0;61.2;360123;173017;7;242;249;"2025-03-31 14:06:15"
474;11.5;2419.0;16889782272.0;6504116224.0;61.5;61.2;92928544768.0;61.2;360247;173067;7;242;249;"2025-03-31 14:06:17"
475;26.4;2419.0;16889782272.0;6326915072.0;62.5;61.2;92928479232.0;61.2;360352;173130;7;242;249;"2025-03-31 14:06:19"
476;23.4;2419.0;16889782272.0;6275874816.0;62.8;61.2;92928417792.0;61.2;360846;173469;7;242;249;"2025-03-31 14:06:21"
477;23.0;2419.0;16889782272.0;6258970624.0;62.9;61.2;92928499712.0;61.2;361168;173635;7;242;249;"2025-03-31 14:06:23"
478;28.1;2419.0;16889782272.0;6207393792.0;63.2;61.2;92929212416.0;61.2;361937;174107;7;242;249;"2025-03-31 14:06:26"
479;14.7;1209.0;16889782272.0;6226288640.0;63.1;61.2;92929146880.0;61.2;362079;174168;7;242;249;"2025-03-31 14:06:28"
480;15.3;2419.0;16889782272.0;6236979200.0;63.1;61.2;92929024000.0;61.2;362125;174193;7;242;249;"2025-03-31 14:06:30"
481;10.6;2419.0;16889782272.0;6239911936.0;63.1;61.2;92929024000.0;61.2;362227;174261;7;242;249;"2025-03-31 14:06:32"
482;10.1;2419.0;16889782272.0;6244765696.0;63.0;61.2;92929220608.0;61.2;362306;174295;7;242;249;"2025-03-31 14:06:34"
483;8.2;2419.0;16889782272.0;6256078848.0;63.0;61.2;92929155072.0;61.2;362334;174301;7;242;249;"2025-03-31 14:06:36"
484;10.9;2419.0;16889782272.0;6264991744.0;62.9;61.2;92929155072.0;61.2;362358;174305;7;242;249;"2025-03-31 14:06:38"
485;10.2;2419.0;16889782272.0;6342737920.0;62.4;61.2;92929155072.0;61.2;362384;174305;7;242;249;"2025-03-31 14:06:40"
486;9.6;2419.0;16889782272.0;6342201344.0;62.4;61.2;92929150976.0;61.2;362414;174311;7;244;251;"2025-03-31 14:06:42"
487;11.8;2419.0;16889782272.0;6334787584.0;62.5;61.2;92929150976.0;61.2;362440;174311;7;244;251;"2025-03-31 14:06:44"
488;12.1;2419.0;16889782272.0;6313934848.0;62.6;61.2;92929146880.0;61.2;362464;174314;7;244;251;"2025-03-31 14:06:46"
489;14.1;2419.0;16889782272.0;6314950656.0;62.6;61.2;92929302528.0;61.2;362505;174324;7;244;251;"2025-03-31 14:06:49"
490;21.0;2419.0;16889782272.0;6283943936.0;62.8;61.2;92955811840.0;61.2;362726;174480;7;242;249;"2025-03-31 14:06:51"
491;30.2;2419.0;16889782272.0;6286905344.0;62.8;61.2;92955807744.0;61.2;363592;174799;7;242;249;"2025-03-31 14:06:54"
492;38.5;2419.0;16889782272.0;6309363712.0;62.6;61.2;92955545600.0;61.2;364323;175162;7;242;247;"2025-03-31 14:06:56"
493;14.7;2419.0;16889782272.0;6401454080.0;62.1;61.2;92955545600.0;61.2;364356;175169;7;240;247;"2025-03-31 14:06:58"
494;24.0;2419.0;16889782272.0;6453141504.0;61.8;61.2;92955545600.0;61.2;364449;175208;7;240;247;"2025-03-31 14:07:00"
495;22.1;2419.0;16889782272.0;6434402304.0;61.9;61.2;92955480064.0;61.2;364613;175291;7;240;248;"2025-03-31 14:07:03"
496;24.1;2419.0;16889782272.0;6448893952.0;61.8;61.2;92955480064.0;61.2;364679;175327;7;241;248;"2025-03-31 14:07:05"
497;12.6;2419.0;16889782272.0;6449344512.0;61.9;61.2;92955480064.0;61.2;364701;175332;7;241;248;"2025-03-31 14:07:07"
498;12.0;2419.0;16889782272.0;6449577984.0;61.8;61.2;92955480064.0;61.2;364730;175341;7;241;248;"2025-03-31 14:07:09"
499;13.4;2419.0;16889782272.0;6468616192.0;61.7;61.2;92955611136.0;61.2;364759;175350;7;241;248;"2025-03-31 14:07:11"
500;19.4;2419.0;16889782272.0;6492622848.0;61.6;61.2;92955611136.0;61.2;364785;175359;7;241;248;"2025-03-31 14:07:13"
501;22.1;2419.0;16889782272.0;6465908736.0;61.7;61.2;92955512832.0;61.2;364810;175372;7;241;248;"2025-03-31 14:07:15"
502;21.7;2419.0;16889782272.0;6471684096.0;61.7;61.2;92977082368.0;61.2;364834;175379;7;241;248;"2025-03-31 14:07:17"
503;14.8;2419.0;16889782272.0;6482370560.0;61.6;61.2;92977082368.0;61.2;364880;175402;7;241;249;"2025-03-31 14:07:19"
504;19.5;2419.0;16889782272.0;6440456192.0;61.9;61.2;92977147904.0;61.2;364950;175433;7;242;249;"2025-03-31 14:07:21"
505;28.3;2419.0;16889782272.0;6339903488.0;62.5;61.2;92977160192.0;61.2;364986;175453;7;245;252;"2025-03-31 14:07:23"
506;17.2;2419.0;16889782272.0;6327738368.0;62.5;61.2;92976959488.0;61.2;365232;175568;7;244;251;"2025-03-31 14:07:26"
507;26.1;2419.0;16889782272.0;6308044800.0;62.7;61.2;92974460928.0;61.2;365392;175658;7;244;251;"2025-03-31 14:07:28"
508;15.9;2419.0;16889782272.0;6344450048.0;62.4;61.2;92974460928.0;61.2;365431;175669;7;244;251;"2025-03-31 14:07:30"
509;22.4;2419.0;16889782272.0;6426447872.0;62.0;61.2;92974407680.0;61.2;365474;175683;7;244;251;"2025-03-31 14:07:32"
510;13.5;2419.0;16889782272.0;6444453888.0;61.8;61.2;92974342144.0;61.2;365518;175702;7;244;251;"2025-03-31 14:07:34"
511;16.9;2419.0;16889782272.0;6442729472.0;61.9;61.2;92974473216.0;61.2;365614;175746;7;244;251;"2025-03-31 14:07:37"
512;15.9;2419.0;16889782272.0;6438232064.0;61.9;61.2;92974452736.0;61.2;365819;175845;7;245;253;"2025-03-31 14:07:39"
513;20.8;2419.0;16889782272.0;6446632960.0;61.8;61.2;92973318144.0;61.2;365883;175871;7;246;253;"2025-03-31 14:07:41"
514;11.3;2419.0;16889782272.0;6459424768.0;61.8;61.2;92973318144.0;61.2;365899;175872;7;246;252;"2025-03-31 14:07:43"
515;14.6;2419.0;16889782272.0;6493863936.0;61.6;61.2;92973318144.0;61.2;365920;175876;7;245;252;"2025-03-31 14:07:45"
516;16.1;2419.0;16889782272.0;6461472768.0;61.7;61.2;92974157824.0;61.2;365947;175879;7;246;253;"2025-03-31 14:07:48"
517;27.2;2419.0;16889782272.0;6350131200.0;62.4;61.2;92974145536.0;61.2;366015;175922;7;247;254;"2025-03-31 14:07:50"
518;16.9;2419.0;16889782272.0;6359515136.0;62.3;61.2;92974080000.0;61.2;366056;175946;7;247;254;"2025-03-31 14:07:52"
519;12.1;2419.0;16889782272.0;6359928832.0;62.3;61.2;92974080000.0;61.2;366074;175950;7;246;253;"2025-03-31 14:07:54"
520;15.3;2419.0;16889782272.0;6345535488.0;62.4;61.2;92974080000.0;61.2;366100;175954;7;246;253;"2025-03-31 14:07:56"
521;16.3;2419.0;16889782272.0;6233194496.0;63.1;61.2;92974080000.0;61.2;366127;175959;7;246;253;"2025-03-31 14:07:59"
522;30.4;2419.0;16889782272.0;6239145984.0;63.1;61.2;92974538752.0;61.2;366181;175975;7;246;253;"2025-03-31 14:08:01"
523;17.4;2419.0;16889782272.0;6234230784.0;63.1;61.2;92974297088.0;61.2;366212;175981;7;246;253;"2025-03-31 14:08:03"
524;14.9;2419.0;16889782272.0;6330630144.0;62.5;61.2;92974362624.0;61.2;366237;175985;7;246;253;"2025-03-31 14:08:05"
525;11.1;2419.0;16889782272.0;6352576512.0;62.4;61.2;92974424064.0;61.2;366253;175985;7;246;253;"2025-03-31 14:08:07"
526;11.7;2419.0;16889782272.0;6356856832.0;62.4;61.2;92967968768.0;61.2;366282;175993;7;246;253;"2025-03-31 14:08:08"
527;14.0;2419.0;16889782272.0;6375723008.0;62.3;61.2;92967968768.0;61.2;366312;176000;7;245;252;"2025-03-31 14:08:10"
528;11.5;2419.0;16889782272.0;6390849536.0;62.2;61.2;92967968768.0;61.2;366353;176005;7;245;252;"2025-03-31 14:08:12"
529;10.8;2419.0;16889782272.0;6406647808.0;62.1;61.2;92967968768.0;61.2;366377;176008;7;245;252;"2025-03-31 14:08:14"
530;11.9;2419.0;16889782272.0;6406123520.0;62.1;61.2;92967968768.0;61.2;366396;176015;7;245;252;"2025-03-31 14:08:16"
531;29.9;2419.0;16889782272.0;6355484672.0;62.4;61.2;92967968768.0;61.2;366434;176021;7;245;252;"2025-03-31 14:08:18"
532;21.4;2419.0;16889782272.0;6352723968.0;62.4;61.2;92967968768.0;61.2;366476;176040;7;245;252;"2025-03-31 14:08:19"
533;20.3;2419.0;16889782272.0;6353346560.0;62.4;61.2;92967968768.0;61.2;366498;176045;7;245;252;"2025-03-31 14:08:21"
534;10.8;2419.0;16889782272.0;6351470592.0;62.4;61.2;92966395904.0;61.2;366574;176085;7;245;252;"2025-03-31 14:08:23"
535;13.8;2419.0;16889782272.0;6360211456.0;62.3;61.2;92967841792.0;61.2;366671;176122;7;245;252;"2025-03-31 14:08:25"
536;10.7;2419.0;16889782272.0;6370615296.0;62.3;61.2;92967841792.0;61.2;366690;176127;7;245;252;"2025-03-31 14:08:27"
537;12.7;2419.0;16889782272.0;6379454464.0;62.2;61.2;92967841792.0;61.2;366750;176151;7;245;252;"2025-03-31 14:08:28"
538;22.4;2419.0;16889782272.0;6387240960.0;62.2;61.2;92967841792.0;61.2;366773;176151;7;245;252;"2025-03-31 14:08:30"
539;16.3;2419.0;16889782272.0;6389809152.0;62.2;61.2;92967841792.0;61.2;366796;176153;7;245;252;"2025-03-31 14:08:32"
540;15.7;2419.0;16889782272.0;6401806336.0;62.1;61.2;92967841792.0;61.2;366813;176155;7;245;252;"2025-03-31 14:08:34"
541;14.1;2419.0;16889782272.0;6398640128.0;62.1;61.2;92967776256.0;61.2;366848;176169;7;245;252;"2025-03-31 14:08:36"
542;12.9;2419.0;16889782272.0;6397607936.0;62.1;61.2;92967776256.0;61.2;366868;176177;7;245;252;"2025-03-31 14:08:37"
543;11.0;2419.0;16889782272.0;6394339328.0;62.1;61.2;92967710720.0;61.2;366912;176195;7;245;252;"2025-03-31 14:08:39"
544;9.6;2419.0;16889782272.0;6393556992.0;62.1;61.2;92967710720.0;61.2;366929;176199;7;245;252;"2025-03-31 14:08:41"
545;11.6;2419.0;16889782272.0;6403526656.0;62.1;61.2;92967710720.0;61.2;366958;176202;7;245;252;"2025-03-31 14:08:43"
546;10.0;2419.0;16889782272.0;6396833792.0;62.1;61.2;92967710720.0;61.2;366980;176205;7;245;252;"2025-03-31 14:08:45"
547;9.9;2419.0;16889782272.0;6397931520.0;62.1;61.2;92967710720.0;61.2;367005;176206;7;245;252;"2025-03-31 14:08:46"
548;10.4;2419.0;16889782272.0;6396493824.0;62.1;61.2;92967710720.0;61.2;367033;176216;7;245;252;"2025-03-31 14:08:48"
549;10.2;2419.0;16889782272.0;6401236992.0;62.1;61.2;92967710720.0;61.2;367100;176242;7;245;253;"2025-03-31 14:08:50"
550;17.9;2419.0;16889782272.0;6395383808.0;62.1;61.2;92967710720.0;61.2;367127;176247;7;245;252;"2025-03-31 14:08:52"
551;16.9;2419.0;16889782272.0;6398013440.0;62.1;61.2;92967710720.0;61.2;367157;176249;7;245;252;"2025-03-31 14:08:54"
552;13.5;2419.0;16889782272.0;6396702720.0;62.1;61.2;92967710720.0;61.2;367185;176256;7;245;252;"2025-03-31 14:08:55"
553;12.6;2419.0;16889782272.0;6397968384.0;62.1;61.2;92967710720.0;61.2;367249;176284;7;245;252;"2025-03-31 14:08:57"
554;12.2;2419.0;16889782272.0;6395170816.0;62.1;61.2;92967710720.0;61.2;367276;176286;7;245;252;"2025-03-31 14:08:59"
555;11.8;2419.0;16889782272.0;6393638912.0;62.1;61.2;92967710720.0;61.2;367323;176298;7;245;252;"2025-03-31 14:09:01"
556;16.9;2419.0;16889782272.0;6350180352.0;62.4;61.2;92967669760.0;61.2;367345;176302;7;247;254;"2025-03-31 14:09:03"
557;12.7;2419.0;16889782272.0;6365224960.0;62.3;61.2;92967776256.0;61.2;367366;176306;7;246;253;"2025-03-31 14:09:05"
558;15.5;2419.0;16889782272.0;6363144192.0;62.3;61.2;92967735296.0;61.2;367388;176309;7;245;254;"2025-03-31 14:09:06"
559;18.9;2419.0;16889782272.0;6331478016.0;62.5;61.2;92967628800.0;61.2;367423;176319;7;247;255;"2025-03-31 14:09:08"
560;16.2;2419.0;16889782272.0;6297235456.0;62.7;61.2;92967628800.0;61.2;367539;176383;7;248;255;"2025-03-31 14:09:10"
561;25.8;2419.0;16889782272.0;6278701056.0;62.8;61.2;92967669760.0;61.2;367565;176393;7;248;255;"2025-03-31 14:09:12"
562;26.9;2419.0;16889782272.0;6142189568.0;63.6;61.2;92967288832.0;61.2;367707;176456;7;249;256;"2025-03-31 14:09:14"
563;18.7;2419.0;16889782272.0;6117851136.0;63.8;61.2;92967288832.0;61.2;367861;176538;7;249;256;"2025-03-31 14:09:16"
564;13.3;2419.0;16889782272.0;6127869952.0;63.7;61.2;92967247872.0;61.2;367957;176578;7;248;255;"2025-03-31 14:09:18"
565;12.4;2419.0;16889782272.0;6135267328.0;63.7;61.2;92967550976.0;61.2;367986;176584;7;248;255;"2025-03-31 14:09:20"
566;11.8;2419.0;16889782272.0;6138646528.0;63.7;61.2;92967550976.0;61.2;368009;176586;7;248;255;"2025-03-31 14:09:22"
567;21.1;2419.0;16889782272.0;6149046272.0;63.6;61.2;92967550976.0;61.2;368038;176596;7;247;254;"2025-03-31 14:09:24"
568;23.2;2419.0;16889782272.0;6132789248.0;63.7;61.2;92967006208.0;61.2;368183;176675;7;247;254;"2025-03-31 14:09:26"
569;27.6;1209.0;16889782272.0;6121086976.0;63.8;61.2;92967006208.0;61.2;368293;176748;7;247;254;"2025-03-31 14:09:28"
570;12.4;2419.0;16889782272.0;6122147840.0;63.8;61.2;92966875136.0;61.2;368390;176808;7;247;254;"2025-03-31 14:09:30"
571;10.4;2419.0;16889782272.0;6123638784.0;63.7;61.2;92966875136.0;61.2;368417;176812;7;246;253;"2025-03-31 14:09:32"
572;10.2;2419.0;16889782272.0;6148964352.0;63.6;61.2;92966875136.0;61.2;368444;176814;7;246;253;"2025-03-31 14:09:33"
573;9.9;2419.0;16889782272.0;6159364096.0;63.5;61.2;92966875136.0;61.2;368484;176832;7;246;253;"2025-03-31 14:09:35"
574;9.9;2419.0;16889782272.0;6164074496.0;63.5;61.2;92966940672.0;61.2;368506;176837;7;245;252;"2025-03-31 14:09:37"
575;13.6;2419.0;16889782272.0;6166847488.0;63.5;61.2;92966940672.0;61.2;368522;176838;7;245;252;"2025-03-31 14:09:39"
576;15.0;2419.0;16889782272.0;6167089152.0;63.5;61.2;92966940672.0;61.2;368543;176846;7;245;252;"2025-03-31 14:09:41"
577;14.1;2419.0;16889782272.0;6185414656.0;63.4;61.2;92966940672.0;61.2;368571;176855;7;245;252;"2025-03-31 14:09:43"
578;9.8;2419.0;16889782272.0;6209970176.0;63.2;61.2;92966940672.0;61.2;368585;176857;7;245;252;"2025-03-31 14:09:45"
579;10.7;2419.0;16889782272.0;6193123328.0;63.3;61.2;92966940672.0;61.2;368614;176865;7;245;252;"2025-03-31 14:09:47"
580;8.9;2419.0;16889782272.0;6199279616.0;63.3;61.2;92966940672.0;61.2;368646;176874;7;245;252;"2025-03-31 14:09:48"
581;17.2;1209.0;16889782272.0;6206087168.0;63.3;61.2;92966940672.0;61.2;368674;176882;7;245;252;"2025-03-31 14:09:50"
582;17.6;2419.0;16889782272.0;6335520768.0;62.5;61.2;92966940672.0;61.2;368690;176883;7;245;252;"2025-03-31 14:09:52"
583;9.7;2419.0;16889782272.0;6338605056.0;62.5;61.2;92966940672.0;61.2;368715;176892;7;244;251;"2025-03-31 14:09:54"
584;14.6;2419.0;16889782272.0;6433816576.0;61.9;61.2;92966875136.0;61.2;368742;176899;7;244;251;"2025-03-31 14:09:56"
585;10.9;2419.0;16889782272.0;6437298176.0;61.9;61.2;92966875136.0;61.2;368770;176906;7;244;251;"2025-03-31 14:09:58"
586;9.9;2419.0;16889782272.0;6440075264.0;61.9;61.2;92966875136.0;61.2;368798;176912;7;244;251;"2025-03-31 14:10:00"
587;12.0;2419.0;16889782272.0;6443044864.0;61.9;61.2;92966809600.0;61.2;368814;176915;7;244;251;"2025-03-31 14:10:01"
588;8.7;1209.0;16889782272.0;6445047808.0;61.8;61.2;92966809600.0;61.2;368832;176915;7;244;251;"2025-03-31 14:10:03"
589;11.3;2419.0;16889782272.0;6463700992.0;61.7;61.2;92966809600.0;61.2;368856;176924;7;244;251;"2025-03-31 14:10:05"
590;8.9;2419.0;16889782272.0;6463217664.0;61.7;61.2;92966809600.0;61.2;368870;176925;7;244;251;"2025-03-31 14:10:07"
591;10.0;2419.0;16889782272.0;6466539520.0;61.7;61.2;92966809600.0;61.2;368884;176927;7;244;251;"2025-03-31 14:10:09"
592;9.3;2419.0;16889782272.0;6466478080.0;61.7;61.2;92966809600.0;61.2;368905;176930;7;244;251;"2025-03-31 14:10:11"
593;12.3;2419.0;16889782272.0;6467715072.0;61.7;61.2;92966809600.0;61.2;368930;176934;7;244;251;"2025-03-31 14:10:13"
594;9.1;2419.0;16889782272.0;6468595712.0;61.7;61.2;92966744064.0;61.2;368965;176939;7;244;251;"2025-03-31 14:10:14"
595;11.1;2419.0;16889782272.0;6444642304.0;61.8;61.2;92966744064.0;61.2;368999;176952;7;244;251;"2025-03-31 14:10:16"
596;9.5;2419.0;16889782272.0;6445051904.0;61.8;61.2;92966744064.0;61.2;369026;176953;7;243;250;"2025-03-31 14:10:18"
597;8.8;2419.0;16889782272.0;6449496064.0;61.8;61.2;92966744064.0;61.2;369044;176953;7;243;250;"2025-03-31 14:10:20"
598;9.1;2419.0;16889782272.0;6447501312.0;61.8;61.2;92966744064.0;61.2;369066;176958;7;243;250;"2025-03-31 14:10:22"
599;9.7;2419.0;16889782272.0;6448058368.0;61.8;61.2;92966678528.0;61.2;369139;176976;7;243;250;"2025-03-31 14:10:24"
600;8.7;2419.0;16889782272.0;6462148608.0;61.7;61.2;92966678528.0;61.2;369167;176984;7;242;249;"2025-03-31 14:10:25"
601;9.7;2419.0;16889782272.0;6436700160.0;61.9;61.2;92966612992.0;61.2;369229;177019;7;242;249;"2025-03-31 14:10:27"
602;13.5;2419.0;16889782272.0;6447095808.0;61.8;61.2;92966612992.0;61.2;369262;177028;7;242;249;"2025-03-31 14:10:29"
603;13.3;2419.0;16889782272.0;6445715456.0;61.8;61.2;92966612992.0;61.2;369290;177035;7;242;249;"2025-03-31 14:10:31"
604;17.1;2419.0;16889782272.0;6447210496.0;61.8;61.2;92966612992.0;61.2;369312;177041;7;242;249;"2025-03-31 14:10:33"
605;10.2;2419.0;16889782272.0;6495424512.0;61.5;61.2;92966612992.0;61.2;369329;177045;7;241;248;"2025-03-31 14:10:35"
606;10.9;2419.0;16889782272.0;6490890240.0;61.6;61.2;92966612992.0;61.2;369367;177057;7;241;248;"2025-03-31 14:10:36"
607;10.0;2419.0;16889782272.0;6494097408.0;61.6;61.2;92966612992.0;61.2;369397;177063;7;241;248;"2025-03-31 14:10:38"
608;9.3;2419.0;16889782272.0;6494101504.0;61.6;61.2;92966612992.0;61.2;369423;177066;7;241;248;"2025-03-31 14:10:40"
609;9.7;2419.0;16889782272.0;6492155904.0;61.6;61.2;92966612992.0;61.2;369446;177066;7;241;248;"2025-03-31 14:10:42"
610;9.9;2419.0;16889782272.0;6492753920.0;61.6;61.2;92966612992.0;61.2;369469;177072;7;241;248;"2025-03-31 14:10:44"
611;14.8;2419.0;16889782272.0;6491361280.0;61.6;61.2;92966612992.0;61.2;369493;177076;7;241;248;"2025-03-31 14:10:46"
612;14.5;2419.0;16889782272.0;6504562688.0;61.5;61.2;92966612992.0;61.2;369509;177078;7;241;248;"2025-03-31 14:10:47"
613;16.3;2419.0;16889782272.0;6495072256.0;61.5;61.2;92966612992.0;61.2;369528;177082;7;241;248;"2025-03-31 14:10:49"
614;16.1;2419.0;16889782272.0;6484299776.0;61.6;61.2;92966612992.0;61.2;369562;177091;7;241;248;"2025-03-31 14:10:51"
615;11.2;2419.0;16889782272.0;6485225472.0;61.6;61.2;92966612992.0;61.2;369586;177091;7;241;248;"2025-03-31 14:10:53"
616;12.8;2419.0;16889782272.0;6489800704.0;61.6;61.2;92966612992.0;61.2;369613;177092;7;241;248;"2025-03-31 14:10:55"
617;11.7;2419.0;16889782272.0;6491807744.0;61.6;61.2;92966678528.0;61.2;369662;177114;7;241;248;"2025-03-31 14:10:57"
618;10.3;2419.0;16889782272.0;6495490048.0;61.6;61.2;92966678528.0;61.2;369693;177120;7;241;248;"2025-03-31 14:10:59"
619;16.6;2419.0;16889782272.0;6484914176.0;61.6;61.2;92966674432.0;61.2;369717;177120;7;241;248;"2025-03-31 14:11:00"
620;18.4;2419.0;16889782272.0;6490112000.0;61.6;61.2;92966670336.0;61.2;369746;177130;7;241;248;"2025-03-31 14:11:02"
621;12.3;2419.0;16889782272.0;6491848704.0;61.6;61.2;92967112704.0;61.2;369789;177150;7;241;248;"2025-03-31 14:11:04"
622;16.4;2419.0;16889782272.0;6493413376.0;61.6;61.2;92967108608.0;61.2;369814;177151;7;241;248;"2025-03-31 14:11:06"
623;16.5;2419.0;16889782272.0;6495965184.0;61.5;61.2;92967108608.0;61.2;369839;177157;7;241;248;"2025-03-31 14:11:08"
624;17.4;2419.0;16889782272.0;6477762560.0;61.6;61.2;92966948864.0;61.2;369860;177170;7;243;249;"2025-03-31 14:11:10"
625;19.3;2419.0;16889782272.0;6478598144.0;61.6;61.2;92966936576.0;61.2;369942;177230;7;242;249;"2025-03-31 14:11:11"
626;9.7;2419.0;16889782272.0;6485331968.0;61.6;61.2;92966936576.0;61.2;369962;177234;7;242;249;"2025-03-31 14:11:13"
627;12.9;2419.0;16889782272.0;6487879680.0;61.6;61.2;92966936576.0;61.2;369975;177234;7;242;249;"2025-03-31 14:11:15"
628;12.0;2419.0;16889782272.0;6487142400.0;61.6;61.2;92966936576.0;61.2;370004;177241;7;242;249;"2025-03-31 14:11:17"
629;8.0;2419.0;16889782272.0;6490914816.0;61.6;61.2;92966936576.0;61.2;370022;177242;7;242;249;"2025-03-31 14:11:19"
630;9.9;2419.0;16889782272.0;6491283456.0;61.6;61.2;92966936576.0;61.2;370044;177244;7;242;249;"2025-03-31 14:11:20"
631;7.6;2419.0;16889782272.0;6494027776.0;61.6;61.2;92966936576.0;61.2;370065;177244;7;242;249;"2025-03-31 14:11:22"
632;8.0;2419.0;16889782272.0;6490578944.0;61.6;61.2;92966936576.0;61.2;370088;177253;7;242;249;"2025-03-31 14:11:24"
633;8.0;2419.0;16889782272.0;6494191616.0;61.5;61.2;92966936576.0;61.2;370114;177259;7;242;249;"2025-03-31 14:11:26"
634;12.4;2419.0;16889782272.0;6491062272.0;61.6;61.2;92966871040.0;61.2;370200;177309;7;242;249;"2025-03-31 14:11:27"
635;9.6;2419.0;16889782272.0;6491463680.0;61.6;61.2;92966871040.0;61.2;370220;177312;7;242;249;"2025-03-31 14:11:29"
636;8.0;2419.0;16889782272.0;6490574848.0;61.6;61.2;92966871040.0;61.2;370238;177314;7;242;249;"2025-03-31 14:11:31"
637;7.9;2419.0;16889782272.0;6493011968.0;61.6;61.2;92966871040.0;61.2;370261;177316;7;242;249;"2025-03-31 14:11:33"
638;11.8;2419.0;16889782272.0;6494699520.0;61.5;61.2;92966871040.0;61.2;370286;177317;7;242;249;"2025-03-31 14:11:34"
639;16.0;2419.0;16889782272.0;6498181120.0;61.5;61.2;92966871040.0;61.2;370311;177324;7;242;249;"2025-03-31 14:11:36"
640;13.3;2419.0;16889782272.0;6492303360.0;61.6;61.2;92966871040.0;61.2;370345;177340;7;242;249;"2025-03-31 14:11:38"
641;10.6;2419.0;16889782272.0;6495715328.0;61.5;61.2;92966871040.0;61.2;370369;177345;7;242;249;"2025-03-31 14:11:40"
642;7.5;2419.0;16889782272.0;6495449088.0;61.5;61.2;92966871040.0;61.2;370392;177350;7;242;249;"2025-03-31 14:11:41"
643;9.4;2419.0;16889782272.0;6496825344.0;61.5;61.2;92966871040.0;61.2;370404;177350;7;242;249;"2025-03-31 14:11:43"
644;7.3;2419.0;16889782272.0;6496411648.0;61.5;61.2;92966871040.0;61.2;370420;177350;7;242;249;"2025-03-31 14:11:45"
645;8.3;2419.0;16889782272.0;6496772096.0;61.5;61.2;92966871040.0;61.2;370447;177355;7;242;249;"2025-03-31 14:11:47"
646;8.3;2419.0;16889782272.0;6497525760.0;61.5;61.2;92966871040.0;61.2;370471;177357;7;242;249;"2025-03-31 14:11:49"
647;16.5;2419.0;16889782272.0;6461554688.0;61.7;61.2;92966871040.0;61.2;370492;177363;7;242;249;"2025-03-31 14:11:50"
648;18.1;2419.0;16889782272.0;6478348288.0;61.6;61.2;92966871040.0;61.2;370517;177368;7;242;249;"2025-03-31 14:11:52"
649;12.0;2419.0;16889782272.0;6479613952.0;61.6;61.2;92966871040.0;61.2;370531;177370;7;242;249;"2025-03-31 14:11:54"
650;11.6;2419.0;16889782272.0;6481063936.0;61.6;61.2;92966871040.0;61.2;370549;177373;7;242;249;"2025-03-31 14:11:56"
651;13.4;2419.0;16889782272.0;6483947520.0;61.6;61.2;92966371328.0;61.2;370571;177377;7;242;249;"2025-03-31 14:11:58"
652;12.2;2419.0;16889782272.0;6498365440.0;61.5;61.2;92966371328.0;61.2;370590;177380;7;242;249;"2025-03-31 14:11:59"
653;12.1;2419.0;16889782272.0;6501351424.0;61.5;61.2;92966371328.0;61.2;370607;177382;7;242;249;"2025-03-31 14:12:01"
654;8.7;2419.0;16889782272.0;6507196416.0;61.5;61.2;92966371328.0;61.2;370621;177382;7;242;249;"2025-03-31 14:12:03"
655;15.6;2419.0;16889782272.0;6494261248.0;61.5;61.2;92966371328.0;61.2;370633;177382;7;242;249;"2025-03-31 14:12:05"
656;17.0;2419.0;16889782272.0;6484852736.0;61.6;61.2;92966371328.0;61.2;370658;177387;7;242;249;"2025-03-31 14:12:07"
657;16.8;2419.0;16889782272.0;6476529664.0;61.7;61.2;92966367232.0;61.2;370693;177404;7;242;249;"2025-03-31 14:12:09"
658;12.3;2419.0;16889782272.0;6477586432.0;61.6;61.2;92966367232.0;61.2;370727;177412;7;242;249;"2025-03-31 14:12:11"
659;12.3;2419.0;16889782272.0;6482104320.0;61.6;61.2;92966367232.0;61.2;370760;177415;7;242;249;"2025-03-31 14:12:13"
660;18.6;2419.0;16889782272.0;6454403072.0;61.8;61.2;92966367232.0;61.2;370800;177420;7;242;249;"2025-03-31 14:12:15"
661;16.6;2419.0;16889782272.0;6578884608.0;61.0;61.2;92966367232.0;61.2;370839;177428;7;242;249;"2025-03-31 14:12:17"
